ID,JobTitle,FulltimeParttime,PositionTitle,AcademicProfessional,Level,School,Day,Entrance,Exit
448,Research Associate,Full-Time,Research Staff Level A,Academic,A,HASS,Monday,8:30-9:00,16:30-17:00
448,Research Associate,Full-Time,Research Staff Level A,Academic,A,HASS,Thursday,8:00-8:30,17:00-17:30
448,Research Associate,Full-Time,Research Staff Level A,Academic,A,HASS,Tuesday,9:00-9:30,17:30-18:00
449,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Friday,8:00-8:30,16:00-16:30
449,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Monday,8:00-8:30,17:00-17:30
449,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Thursday,8:30-9:00,16:00-16:30
449,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Tuesday,8:30-9:00,15:00-15:30
450,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:00-8:30,16:00-16:30
450,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,8:00-8:30,16:30-17:00
450,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:00-8:30,15:30-16:00
451,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,8:00-8:30,15:30-16:00
451,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:00-8:30,15:30-16:00
452,ADFA Administrative,Full-Time,Electronics Engineer,Professional,5,HASS,Friday,8:00-8:30,17:30-18:00
452,ADFA Administrative,Full-Time,Electronics Engineer,Professional,5,HASS,Thursday,8:00-8:30,15:00-15:30
452,ADFA Administrative,Full-Time,Electronics Engineer,Professional,5,HASS,Tuesday,8:00-8:30,17:00-17:30
452,ADFA Administrative,Full-Time,Electronics Engineer,Professional,5,HASS,Wednesday,8:30-9:00,15:30-16:00
453,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,HASS,Friday,9:00-9:30,15:30-16:00
453,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,HASS,Monday,8:00-8:30,16:30-17:00
453,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,HASS,Thursday,8:00-8:30,17:00-17:30
453,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,HASS,Tuesday,7:30-8:00,16:00-16:30
453,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,HASS,Wednesday,7:30-8:00,16:00-16:30
454,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,8:00-8:30,16:30-17:00
454,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:30-9:00,16:30-17:00
454,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,8:00-8:30,16:00-16:30
454,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:30-9:00,16:30-17:00
454,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,7:00-7:30,16:00-16:30
455,Lecturer,Full-Time,Lecturer - Sys Eng. & Project,Academic,B,HASS,Friday,8:00-8:30,17:00-17:30
455,Lecturer,Full-Time,Lecturer - Sys Eng. & Project,Academic,B,HASS,Thursday,8:00-8:30,16:00-16:30
455,Lecturer,Full-Time,Lecturer - Sys Eng. & Project,Academic,B,HASS,Wednesday,7:30-8:00,17:00-17:30
456,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,HASS,Monday,8:00-8:30,15:00-15:30
456,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,HASS,Tuesday,8:00-8:30,16:00-16:30
457,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,8:30-9:00,15:30-16:00
457,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:00-8:30,17:00-17:30
457,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,8:00-8:30,16:00-16:30
457,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:00-8:30,16:00-16:30
457,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:00-8:30,17:00-17:30
458,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,8:30-9:00,16:00-16:30
458,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:00-8:30,17:00-17:30
458,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,8:30-9:00,16:30-17:00
458,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:30-9:00,16:00-16:30
458,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:00-8:30,16:30-17:00
459,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,8:30-9:00,16:00-16:30
459,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:00-8:30,15:30-16:00
459,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,8:30-9:00,16:30-17:00
459,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:30-9:00,16:00-16:30
459,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:30-9:00,16:30-17:00
460,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,HASS,Monday,7:30-8:00,16:30-17:00
460,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,HASS,Thursday,8:00-8:30,15:00-15:30
460,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,HASS,Tuesday,9:00-9:30,16:30-17:00
460,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,HASS,Wednesday,8:30-9:00,17:00-17:30
461,Research Associate,Full-Time,Research Associate - FTSI,Academic,A,HASS,Friday,8:30-9:00,16:30-17:00
461,Research Associate,Full-Time,Research Associate - FTSI,Academic,A,HASS,Tuesday,8:30-9:00,16:00-16:30
461,Research Associate,Full-Time,Research Associate - FTSI,Academic,A,HASS,Wednesday,8:00-8:30,16:00-16:30
462,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Friday,8:00-8:30,15:30-16:00
462,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Monday,7:30-8:00,16:00-16:30
463,ADFA Administrative,Full-Time,Flight Operations Engineer,Professional,2,HASS,Friday,8:30-9:00,16:30-17:00
463,ADFA Administrative,Full-Time,Flight Operations Engineer,Professional,2,HASS,Wednesday,8:00-8:30,16:30-17:00
464,ADFA Manager,Full-Time,School General Manager,Academic,D,HASS,Friday,8:00-8:30,17:00-17:30
464,ADFA Manager,Full-Time,School General Manager,Academic,D,HASS,Monday,8:00-8:30,15:30-16:00
464,ADFA Manager,Full-Time,School General Manager,Academic,D,HASS,Thursday,7:30-8:00,16:30-17:00
464,ADFA Manager,Full-Time,School General Manager,Academic,D,HASS,Tuesday,7:30-8:00,16:00-16:30
464,ADFA Manager,Full-Time,School General Manager,Academic,D,HASS,Wednesday,8:30-9:00,17:30-18:00
465,Research Associate,Full-Time,Research Staff Level A,Academic,A,HASS,Monday,8:30-9:00,16:30-17:00
465,Research Associate,Full-Time,Research Staff Level A,Academic,A,HASS,Thursday,8:00-8:30,16:00-16:30
465,Research Associate,Full-Time,Research Staff Level A,Academic,A,HASS,Tuesday,8:30-9:00,15:00-15:30
466,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,8:00-8:30,16:30-17:00
466,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:00-8:30,15:30-16:00
467,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,8:00-8:30,17:00-17:30
467,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,7:00-7:30,16:00-16:30
467,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:00-8:30,17:00-17:30
467,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:30-9:00,15:00-15:30
468,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,7:00-7:30,15:30-16:00
468,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:00-8:30,16:30-17:00
468,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:00-8:30,16:30-17:00
469,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,9:00-9:30,17:30-18:00
469,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:00-8:30,16:00-16:30
469,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:30-9:00,16:00-16:30
469,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Wednesday,8:30-9:00,17:00-17:30
470,Head of School,Full-Time,Head of School,Academic,D,HASS,Friday,8:30-9:00,16:30-17:00
470,Head of School,Full-Time,Head of School,Academic,D,HASS,Monday,8:30-9:00,16:00-16:30
470,Head of School,Full-Time,Head of School,Academic,D,HASS,Thursday,9:00-9:30,15:30-16:00
470,Head of School,Full-Time,Head of School,Academic,D,HASS,Tuesday,9:00-9:30,17:00-17:30
471,ADFA Administrative,Part-Time,Client Service Officer,Professional,3,HASS,Friday,9:00-9:30,16:00-16:30
471,ADFA Administrative,Part-Time,Client Service Officer,Professional,3,HASS,Monday,8:30-9:00,16:00-16:30
471,ADFA Administrative,Part-Time,Client Service Officer,Professional,3,HASS,Thursday,8:30-9:00,16:30-17:00
471,ADFA Administrative,Part-Time,Client Service Officer,Professional,3,HASS,Tuesday,8:30-9:00,16:30-17:00
472,ADFA IT Staff,Full-Time,"Manager, Cyber Security Range",Academic,D,HASS,Friday,8:00-8:30,16:00-16:30
472,ADFA IT Staff,Full-Time,"Manager, Cyber Security Range",Academic,D,HASS,Monday,8:00-8:30,16:30-17:00
472,ADFA IT Staff,Full-Time,"Manager, Cyber Security Range",Academic,D,HASS,Thursday,8:30-9:00,17:00-17:30
472,ADFA IT Staff,Full-Time,"Manager, Cyber Security Range",Academic,D,HASS,Wednesday,7:30-8:00,16:30-17:00
473,ADFA Technical Staff,Full-Time,Spacecraft Project Lead,Professional,1,HASS,Friday,8:00-8:30,16:00-16:30
473,ADFA Technical Staff,Full-Time,Spacecraft Project Lead,Professional,1,HASS,Tuesday,8:00-8:30,15:30-16:00
473,ADFA Technical Staff,Full-Time,Spacecraft Project Lead,Professional,1,HASS,Wednesday,8:30-9:00,16:00-16:30
474,ADFA Technical Staff,Full-Time,Flight Software Eng Lead,Professional,6,HASS,Thursday,8:00-8:30,16:30-17:00
474,ADFA Technical Staff,Full-Time,Flight Software Eng Lead,Professional,6,HASS,Tuesday,8:00-8:30,15:30-16:00
474,ADFA Technical Staff,Full-Time,Flight Software Eng Lead,Professional,6,HASS,Wednesday,7:30-8:00,16:00-16:30
475,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Friday,8:00-8:30,17:30-18:00
475,Research Associate,Full-Time,Research Associate,Academic,A,HASS,Monday,8:30-9:00,16:30-17:00
476,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Friday,8:00-8:30,17:00-17:30
476,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Monday,8:00-8:30,16:30-17:00
476,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Thursday,8:30-9:00,16:30-17:00
476,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,HASS,Tuesday,8:30-9:00,16:00-16:30
