"ID","Career","Gender","AdmitTerm","School","Day","Entrance","Exit"
3520,"UGRD","M","Term 1 2019","HASS","Monday","7:30-8:00","15:30-16:00"
3520,"UGRD","M","Term 1 2019","HASS","Thursday","8:30-9:00","16:30-17:00"
3520,"UGRD","M","Term 1 2019","HASS","Tuesday","9:30-10:00","16:30-17:00"
3520,"UGRD","M","Term 1 2019","HASS","Wednesday","8:30-9:00","16:00-16:30"
3521,"UGRD","M","Semester 2 2018","SEIT","Friday","7:00-7:30","15:30-16:00"
3521,"UGRD","M","Semester 2 2018","SEIT","Monday","8:00-8:30","15:30-16:00"
3521,"UGRD","M","Semester 2 2018","SEIT","Sunday","8:00-8:30","17:30-18:00"
3521,"UGRD","M","Semester 2 2018","SEIT","Thursday","8:30-9:00","17:30-18:00"
3521,"UGRD","M","Semester 2 2018","SEIT","Tuesday","8:30-9:00","16:30-17:00"
3521,"UGRD","M","Semester 2 2018","SEIT","Wednesday","8:30-9:00","17:00-17:30"
3522,"UGRD","M","Semester 2 2018","SEIT","Friday","7:30-8:00","16:00-16:30"
3522,"UGRD","M","Semester 2 2018","SEIT","Monday","9:00-9:30","15:30-16:00"
3522,"UGRD","M","Semester 2 2018","SEIT","Thursday","8:00-8:30","16:00-16:30"
3522,"UGRD","M","Semester 2 2018","SEIT","Tuesday","8:00-8:30","15:00-15:30"
3522,"UGRD","M","Semester 2 2018","SEIT","Wednesday","8:30-9:00","15:30-16:00"
3523,"UGRD","F","Semester 2 2018","HASS","Friday","9:00-9:30","16:30-17:00"
3523,"UGRD","F","Semester 2 2018","HASS","Monday","8:00-8:30","17:30-18:00"
3523,"UGRD","F","Semester 2 2018","HASS","Thursday","7:00-7:30","16:00-16:30"
3523,"UGRD","F","Semester 2 2018","HASS","Tuesday","8:00-8:30","16:30-17:00"
3523,"UGRD","F","Semester 2 2018","HASS","Wednesday","8:00-8:30","16:30-17:00"
3524,"UGRD","M","Semester 1 2018","HASS","Monday","8:00-8:30","16:00-16:30"
3524,"UGRD","M","Semester 1 2018","HASS","Thursday","8:30-9:00","16:00-16:30"
3524,"UGRD","M","Semester 1 2018","HASS","Tuesday","8:00-8:30","15:30-16:00"
3524,"UGRD","M","Semester 1 2018","HASS","Wednesday","8:00-8:30","15:00-15:30"
3525,"UGRD","F","Term 2 2019","SEIT","Friday","8:30-9:00","15:30-16:00"
3525,"UGRD","F","Term 2 2019","SEIT","Monday","8:30-9:00","16:00-16:30"
3525,"UGRD","F","Term 2 2019","SEIT","Saturday","8:30-9:00","16:00-16:30"
3525,"UGRD","F","Term 2 2019","SEIT","Sunday","8:00-8:30","15:30-16:00"
3525,"UGRD","F","Term 2 2019","SEIT","Thursday","8:30-9:00","16:00-16:30"
3525,"UGRD","F","Term 2 2019","SEIT","Tuesday","8:30-9:00","16:00-16:30"
3525,"UGRD","F","Term 2 2019","SEIT","Wednesday","8:30-9:00","15:30-16:00"
3526,"UGRD","M","Semester 2 2018","SEIT","Friday","8:00-8:30","17:30-18:00"
3526,"UGRD","M","Semester 2 2018","SEIT","Monday","8:00-8:30","16:30-17:00"
3526,"UGRD","M","Semester 2 2018","SEIT","Thursday","8:00-8:30","17:30-18:00"
3526,"UGRD","M","Semester 2 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
3526,"UGRD","M","Semester 2 2018","SEIT","Wednesday","8:00-8:30","15:30-16:00"
3527,"UGRD","M","Semester 2 2018","SEIT","Friday","8:30-9:00","17:30-18:00"
3527,"UGRD","M","Semester 2 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
3527,"UGRD","M","Semester 2 2018","SEIT","Saturday","8:00-8:30","16:30-17:00"
3527,"UGRD","M","Semester 2 2018","SEIT","Sunday","8:00-8:30","16:00-16:30"
3527,"UGRD","M","Semester 2 2018","SEIT","Thursday","8:30-9:00","15:30-16:00"
3527,"UGRD","M","Semester 2 2018","SEIT","Tuesday","8:00-8:30","16:30-17:00"
3527,"UGRD","M","Semester 2 2018","SEIT","Wednesday","8:00-8:30","16:30-17:00"
3528,"UGRD","M","Semester 2 2018","HASS","Friday","8:30-9:00","16:00-16:30"
3528,"UGRD","M","Semester 2 2018","HASS","Monday","8:30-9:00","16:00-16:30"
3528,"UGRD","M","Semester 2 2018","HASS","Thursday","8:00-8:30","16:00-16:30"
3528,"UGRD","M","Semester 2 2018","HASS","Tuesday","8:00-8:30","16:00-16:30"
3529,"UGRD","M","Semester 2 2018","SEIT","Friday","8:00-8:30","16:30-17:00"
3529,"UGRD","M","Semester 2 2018","SEIT","Monday","8:00-8:30","16:30-17:00"
3529,"UGRD","M","Semester 2 2018","SEIT","Thursday","8:00-8:30","16:00-16:30"
3529,"UGRD","M","Semester 2 2018","SEIT","Tuesday","9:00-9:30","16:30-17:00"
3529,"UGRD","M","Semester 2 2018","SEIT","Wednesday","9:00-9:30","16:00-16:30"
3530,"UGRD","F","Term 3 2019","SEIT","Friday","8:00-8:30","15:30-16:00"
3530,"UGRD","F","Term 3 2019","SEIT","Monday","8:00-8:30","15:30-16:00"
3530,"UGRD","F","Term 3 2019","SEIT","Thursday","8:00-8:30","15:30-16:00"
3530,"UGRD","F","Term 3 2019","SEIT","Tuesday","8:00-8:30","16:30-17:00"
3530,"UGRD","F","Term 3 2019","SEIT","Wednesday","9:00-9:30","16:00-16:30"
3531,"UGRD","M","Term 2 2019","SEIT","Friday","9:30-10:00","16:00-16:30"
3531,"UGRD","M","Term 2 2019","SEIT","Monday","8:00-8:30","16:30-17:00"
3531,"UGRD","M","Term 2 2019","SEIT","Thursday","8:30-9:00","16:30-17:00"
3531,"UGRD","M","Term 2 2019","SEIT","Tuesday","8:00-8:30","15:00-15:30"
3531,"UGRD","M","Term 2 2019","SEIT","Wednesday","8:00-8:30","15:30-16:00"
3532,"UGRD","M","Term 3 2019","SEIT","Friday","8:30-9:00","16:30-17:00"
3532,"UGRD","M","Term 3 2019","SEIT","Monday","8:00-8:30","16:30-17:00"
3532,"UGRD","M","Term 3 2019","SEIT","Thursday","8:30-9:00","16:30-17:00"
3532,"UGRD","M","Term 3 2019","SEIT","Tuesday","8:00-8:30","16:30-17:00"
3532,"UGRD","M","Term 3 2019","SEIT","Wednesday","8:00-8:30","17:30-18:00"
3533,"UGRD","M","Term 3 2019","SEIT","Friday","8:30-9:00","16:00-16:30"
3533,"UGRD","M","Term 3 2019","SEIT","Monday","8:30-9:00","15:30-16:00"
3533,"UGRD","M","Term 3 2019","SEIT","Thursday","8:00-8:30","16:30-17:00"
3533,"UGRD","M","Term 3 2019","SEIT","Tuesday","7:00-7:30","16:30-17:00"
3533,"UGRD","M","Term 3 2019","SEIT","Wednesday","8:00-8:30","16:30-17:00"
3534,"UGRD","M","Term 1 2020","BUS","Friday","8:30-9:00","16:00-16:30"
3534,"UGRD","M","Term 1 2020","BUS","Monday","8:00-8:30","16:30-17:00"
3534,"UGRD","M","Term 1 2020","BUS","Thursday","8:30-9:00","15:00-15:30"
3534,"UGRD","M","Term 1 2020","BUS","Tuesday","7:30-8:00","16:00-16:30"
3534,"UGRD","M","Term 1 2020","BUS","Wednesday","8:00-8:30","15:30-16:00"
3535,"UGRD","F","Term 3 2019","SEIT","Friday","7:00-7:30","16:00-16:30"
3535,"UGRD","F","Term 3 2019","SEIT","Monday","8:30-9:00","15:30-16:00"
3535,"UGRD","F","Term 3 2019","SEIT","Thursday","8:00-8:30","16:00-16:30"
3535,"UGRD","F","Term 3 2019","SEIT","Tuesday","8:30-9:00","15:00-15:30"
3535,"UGRD","F","Term 3 2019","SEIT","Wednesday","8:00-8:30","16:00-16:30"
3536,"UGRD","M","Term 3 2019","SEIT","Friday","8:00-8:30","16:00-16:30"
3536,"UGRD","M","Term 3 2019","SEIT","Monday","9:00-9:30","15:30-16:00"
3536,"UGRD","M","Term 3 2019","SEIT","Saturday","8:00-8:30","16:00-16:30"
3536,"UGRD","M","Term 3 2019","SEIT","Thursday","8:00-8:30","16:00-16:30"
3536,"UGRD","M","Term 3 2019","SEIT","Tuesday","8:30-9:00","15:00-15:30"
3536,"UGRD","M","Term 3 2019","SEIT","Wednesday","7:30-8:00","16:00-16:30"
3537,"UGRD","M","Term 1 2020","HASS","Friday","8:00-8:30","16:00-16:30"
3537,"UGRD","M","Term 1 2020","HASS","Monday","8:00-8:30","16:00-16:30"
3537,"UGRD","M","Term 1 2020","HASS","Thursday","8:30-9:00","16:30-17:00"
3537,"UGRD","M","Term 1 2020","HASS","Tuesday","8:30-9:00","16:00-16:30"
3537,"UGRD","M","Term 1 2020","HASS","Wednesday","8:30-9:00","16:00-16:30"
3538,"UGRD","M","Term 3 2019","SEIT","Friday","8:00-8:30","17:30-18:00"
3538,"UGRD","M","Term 3 2019","SEIT","Monday","8:00-8:30","16:30-17:00"
3538,"UGRD","M","Term 3 2019","SEIT","Thursday","8:30-9:00","15:30-16:00"
3538,"UGRD","M","Term 3 2019","SEIT","Tuesday","8:30-9:00","15:30-16:00"
3538,"UGRD","M","Term 3 2019","SEIT","Wednesday","7:00-7:30","16:00-16:30"
3539,"UGRD","M","Term 1 2020","SEIT","Friday","8:00-8:30","15:30-16:00"
3539,"UGRD","M","Term 1 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
3539,"UGRD","M","Term 1 2020","SEIT","Saturday","8:30-9:00","15:30-16:00"
3539,"UGRD","M","Term 1 2020","SEIT","Sunday","8:30-9:00","16:00-16:30"
3539,"UGRD","M","Term 1 2020","SEIT","Thursday","8:30-9:00","15:30-16:00"
3539,"UGRD","M","Term 1 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
3539,"UGRD","M","Term 1 2020","SEIT","Wednesday","8:30-9:00","16:30-17:00"
3540,"UGRD","F","Term 3 2019","BUS","Friday","7:30-8:00","16:00-16:30"
3540,"UGRD","F","Term 3 2019","BUS","Monday","7:30-8:00","16:00-16:30"
3540,"UGRD","F","Term 3 2019","BUS","Thursday","8:00-8:30","16:00-16:30"
3540,"UGRD","F","Term 3 2019","BUS","Tuesday","8:30-9:00","16:00-16:30"
3540,"UGRD","F","Term 3 2019","BUS","Wednesday","7:00-7:30","16:00-16:30"
3541,"UGRD","F","Term 1 2020","SCI","Friday","8:30-9:00","17:30-18:00"
3541,"UGRD","F","Term 1 2020","SCI","Monday","7:30-8:00","16:30-17:00"
3541,"UGRD","F","Term 1 2020","SCI","Thursday","8:00-8:30","15:00-15:30"
3541,"UGRD","F","Term 1 2020","SCI","Tuesday","8:30-9:00","16:00-16:30"
3541,"UGRD","F","Term 1 2020","SCI","Wednesday","8:30-9:00","16:00-16:30"
3542,"UGRD","F","Term 1 2020","SCI","Friday","8:30-9:00","15:30-16:00"
3542,"UGRD","F","Term 1 2020","SCI","Monday","8:00-8:30","16:00-16:30"
3542,"UGRD","F","Term 1 2020","SCI","Saturday","8:00-8:30","15:00-15:30"
3542,"UGRD","F","Term 1 2020","SCI","Sunday","8:30-9:00","16:00-16:30"
3542,"UGRD","F","Term 1 2020","SCI","Thursday","8:30-9:00","16:00-16:30"
3542,"UGRD","F","Term 1 2020","SCI","Tuesday","8:00-8:30","16:00-16:30"
3542,"UGRD","F","Term 1 2020","SCI","Wednesday","8:00-8:30","17:30-18:00"
3543,"UGRD","F","Term 1 2019","BUS","Friday","8:30-9:00","16:30-17:00"
3543,"UGRD","F","Term 1 2019","BUS","Monday","8:30-9:00","15:30-16:00"
3543,"UGRD","F","Term 1 2019","BUS","Saturday","9:00-9:30","16:00-16:30"
3543,"UGRD","F","Term 1 2019","BUS","Thursday","8:30-9:00","15:30-16:00"
3543,"UGRD","F","Term 1 2019","BUS","Tuesday","8:00-8:30","16:00-16:30"
3543,"UGRD","F","Term 1 2019","BUS","Wednesday","8:30-9:00","16:30-17:00"
3544,"UGRD","M","Term 1 2020","HASS","Friday","8:30-9:00","16:00-16:30"
3544,"UGRD","M","Term 1 2020","HASS","Monday","7:00-7:30","16:00-16:30"
3544,"UGRD","M","Term 1 2020","HASS","Thursday","8:00-8:30","15:30-16:00"
3544,"UGRD","M","Term 1 2020","HASS","Tuesday","8:00-8:30","16:00-16:30"
3544,"UGRD","M","Term 1 2020","HASS","Wednesday","9:00-9:30","16:30-17:00"
3545,"UGRD","F","Term 1 2020","BUS","Friday","7:30-8:00","16:00-16:30"
3545,"UGRD","F","Term 1 2020","BUS","Monday","8:30-9:00","16:30-17:00"
3545,"UGRD","F","Term 1 2020","BUS","Thursday","8:00-8:30","16:30-17:00"
3545,"UGRD","F","Term 1 2020","BUS","Tuesday","8:30-9:00","15:30-16:00"
3545,"UGRD","F","Term 1 2020","BUS","Wednesday","7:30-8:00","16:30-17:00"
3546,"UGRD","M","Semester 1 2017","HASS","Friday","7:00-7:30","15:30-16:00"
3546,"UGRD","M","Semester 1 2017","HASS","Monday","8:30-9:00","16:00-16:30"
3546,"UGRD","M","Semester 1 2017","HASS","Thursday","8:00-8:30","16:30-17:00"
3546,"UGRD","M","Semester 1 2017","HASS","Tuesday","8:30-9:00","15:30-16:00"
3546,"UGRD","M","Semester 1 2017","HASS","Wednesday","8:30-9:00","15:30-16:00"
3547,"UGRD","F","Term 1 2019","HASS","Friday","8:00-8:30","16:00-16:30"
3547,"UGRD","F","Term 1 2019","HASS","Monday","7:00-7:30","16:30-17:00"
3547,"UGRD","F","Term 1 2019","HASS","Saturday","7:00-7:30","16:30-17:00"
3547,"UGRD","F","Term 1 2019","HASS","Thursday","8:00-8:30","15:00-15:30"
3547,"UGRD","F","Term 1 2019","HASS","Tuesday","8:30-9:00","16:00-16:30"
3547,"UGRD","F","Term 1 2019","HASS","Wednesday","8:30-9:00","16:00-16:30"
3548,"UGRD","M","Semester 2 2017","SEIT","Friday","8:00-8:30","16:00-16:30"
3548,"UGRD","M","Semester 2 2017","SEIT","Monday","8:30-9:00","15:30-16:00"
3548,"UGRD","M","Semester 2 2017","SEIT","Saturday","8:00-8:30","16:00-16:30"
3548,"UGRD","M","Semester 2 2017","SEIT","Sunday","8:30-9:00","15:30-16:00"
3548,"UGRD","M","Semester 2 2017","SEIT","Thursday","7:00-7:30","15:30-16:00"
3548,"UGRD","M","Semester 2 2017","SEIT","Tuesday","8:00-8:30","17:30-18:00"
3548,"UGRD","M","Semester 2 2017","SEIT","Wednesday","8:00-8:30","16:00-16:30"
3549,"UGRD","M","Term 2 2019","HASS","Friday","8:00-8:30","16:30-17:00"
3549,"UGRD","M","Term 2 2019","HASS","Monday","8:30-9:00","16:00-16:30"
3549,"UGRD","M","Term 2 2019","HASS","Thursday","8:30-9:00","16:30-17:00"
3549,"UGRD","M","Term 2 2019","HASS","Tuesday","8:30-9:00","16:00-16:30"
3549,"UGRD","M","Term 2 2019","HASS","Wednesday","8:00-8:30","16:30-17:00"
3550,"UGRD","M","Term 1 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
3550,"UGRD","M","Term 1 2020","SEIT","Monday","8:30-9:00","15:30-16:00"
3550,"UGRD","M","Term 1 2020","SEIT","Thursday","8:00-8:30","15:30-16:00"
3550,"UGRD","M","Term 1 2020","SEIT","Tuesday","8:30-9:00","15:30-16:00"
3550,"UGRD","M","Term 1 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
3551,"UGRD","M","Term 2 2019","HASS","Friday","8:30-9:00","15:30-16:00"
3551,"UGRD","M","Term 2 2019","HASS","Monday","8:00-8:30","15:00-15:30"
3551,"UGRD","M","Term 2 2019","HASS","Thursday","8:00-8:30","15:00-15:30"
3551,"UGRD","M","Term 2 2019","HASS","Tuesday","8:30-9:00","16:00-16:30"
3551,"UGRD","M","Term 2 2019","HASS","Wednesday","8:00-8:30","16:00-16:30"
3552,"UGRD","M","Term 1 2020","SEIT","Friday","8:00-8:30","16:30-17:00"
3552,"UGRD","M","Term 1 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
3552,"UGRD","M","Term 1 2020","SEIT","Saturday","8:00-8:30","16:00-16:30"
3552,"UGRD","M","Term 1 2020","SEIT","Sunday","9:30-10:00","16:00-16:30"
3552,"UGRD","M","Term 1 2020","SEIT","Thursday","8:00-8:30","15:00-15:30"
3552,"UGRD","M","Term 1 2020","SEIT","Tuesday","8:00-8:30","15:30-16:00"
3552,"UGRD","M","Term 1 2020","SEIT","Wednesday","9:00-9:30","15:30-16:00"
3553,"UGRD","F","Term 1 2020","BUS","Friday","8:30-9:00","15:30-16:00"
3553,"UGRD","F","Term 1 2020","BUS","Monday","8:00-8:30","17:00-17:30"
3553,"UGRD","F","Term 1 2020","BUS","Thursday","8:00-8:30","16:00-16:30"
3553,"UGRD","F","Term 1 2020","BUS","Tuesday","7:30-8:00","16:00-16:30"
3553,"UGRD","F","Term 1 2020","BUS","Wednesday","8:30-9:00","17:30-18:00"
3554,"UGRD","M","Term 1 2020","BUS","Friday","8:30-9:00","15:30-16:00"
3554,"UGRD","M","Term 1 2020","BUS","Monday","8:30-9:00","15:30-16:00"
3554,"UGRD","M","Term 1 2020","BUS","Thursday","8:30-9:00","16:00-16:30"
3554,"UGRD","M","Term 1 2020","BUS","Tuesday","8:00-8:30","15:30-16:00"
3554,"UGRD","M","Term 1 2020","BUS","Wednesday","8:30-9:00","15:30-16:00"
3555,"PGRD","M","Semester 1 Canberra 2019","HASS","Friday","9:00-9:30","15:00-15:30"
3555,"PGRD","M","Semester 1 Canberra 2019","HASS","Monday","8:30-9:00","15:00-15:30"
3555,"PGRD","M","Semester 1 Canberra 2019","HASS","Thursday","9:00-9:30","16:00-16:30"
3555,"PGRD","M","Semester 1 Canberra 2019","HASS","Tuesday","8:00-8:30","17:00-17:30"
3555,"PGRD","M","Semester 1 Canberra 2019","HASS","Wednesday","8:30-9:00","16:00-16:30"
3556,"UGRD","F","Term 3 2019","SEIT","Friday","8:00-8:30","16:30-17:00"
3556,"UGRD","F","Term 3 2019","SEIT","Monday","8:00-8:30","16:00-16:30"
3556,"UGRD","F","Term 3 2019","SEIT","Thursday","8:00-8:30","16:00-16:30"
3556,"UGRD","F","Term 3 2019","SEIT","Tuesday","9:30-10:00","15:30-16:00"
3556,"UGRD","F","Term 3 2019","SEIT","Wednesday","8:30-9:00","16:00-16:30"
3557,"UGRD","M","Term 3 2019","SEIT","Friday","8:00-8:30","16:00-16:30"
3557,"UGRD","M","Term 3 2019","SEIT","Monday","7:30-8:00","16:00-16:30"
3557,"UGRD","M","Term 3 2019","SEIT","Saturday","8:00-8:30","16:00-16:30"
3557,"UGRD","M","Term 3 2019","SEIT","Thursday","8:30-9:00","16:30-17:00"
3557,"UGRD","M","Term 3 2019","SEIT","Tuesday","8:00-8:30","15:00-15:30"
3557,"UGRD","M","Term 3 2019","SEIT","Wednesday","9:00-9:30","16:30-17:00"
3558,"UGRD","M","Term 3 2019","BUS","Friday","8:30-9:00","16:30-17:00"
3558,"UGRD","M","Term 3 2019","BUS","Monday","8:30-9:00","16:00-16:30"
3558,"UGRD","M","Term 3 2019","BUS","Thursday","8:00-8:30","15:30-16:00"
3558,"UGRD","M","Term 3 2019","BUS","Tuesday","9:30-10:00","16:30-17:00"
3558,"UGRD","M","Term 3 2019","BUS","Wednesday","8:00-8:30","16:00-16:30"
3559,"UGRD","M","Semester 2 2013","SEIT","Friday","8:00-8:30","16:00-16:30"
3559,"UGRD","M","Semester 2 2013","SEIT","Monday","8:30-9:00","16:00-16:30"
3559,"UGRD","M","Semester 2 2013","SEIT","Thursday","8:30-9:00","16:00-16:30"
3559,"UGRD","M","Semester 2 2013","SEIT","Tuesday","8:30-9:00","16:30-17:00"
3559,"UGRD","M","Semester 2 2013","SEIT","Wednesday","8:30-9:00","15:00-15:30"
3560,"UGRD","M","Term 1 2020","SEIT","Friday","8:00-8:30","16:30-17:00"
3560,"UGRD","M","Term 1 2020","SEIT","Monday","8:30-9:00","16:30-17:00"
3560,"UGRD","M","Term 1 2020","SEIT","Saturday","7:30-8:00","15:00-15:30"
3560,"UGRD","M","Term 1 2020","SEIT","Sunday","8:00-8:30","17:00-17:30"
3560,"UGRD","M","Term 1 2020","SEIT","Thursday","7:30-8:00","16:00-16:30"
3560,"UGRD","M","Term 1 2020","SEIT","Tuesday","8:00-8:30","15:30-16:00"
3560,"UGRD","M","Term 1 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
3561,"UGRD","M","Semester 2 2016","SEIT","Friday","8:30-9:00","16:30-17:00"
3561,"UGRD","M","Semester 2 2016","SEIT","Monday","8:00-8:30","16:00-16:30"
3561,"UGRD","M","Semester 2 2016","SEIT","Thursday","9:00-9:30","16:00-16:30"
3561,"UGRD","M","Semester 2 2016","SEIT","Tuesday","8:30-9:00","17:00-17:30"
3561,"UGRD","M","Semester 2 2016","SEIT","Wednesday","8:30-9:00","15:30-16:00"
3562,"UGRD","F","Term 1 2019","SEIT","Friday","8:30-9:00","16:00-16:30"
3562,"UGRD","F","Term 1 2019","SEIT","Monday","9:00-9:30","16:30-17:00"
3562,"UGRD","F","Term 1 2019","SEIT","Saturday","8:00-8:30","16:30-17:00"
3562,"UGRD","F","Term 1 2019","SEIT","Thursday","8:30-9:00","16:00-16:30"
3562,"UGRD","F","Term 1 2019","SEIT","Tuesday","8:00-8:30","15:30-16:00"
3562,"UGRD","F","Term 1 2019","SEIT","Wednesday","8:00-8:30","15:00-15:30"
3563,"UGRD","M","Term 1 2019","HASS","Friday","8:00-8:30","15:30-16:00"
3563,"UGRD","M","Term 1 2019","HASS","Monday","9:00-9:30","15:30-16:00"
3563,"UGRD","M","Term 1 2019","HASS","Thursday","8:00-8:30","15:30-16:00"
3563,"UGRD","M","Term 1 2019","HASS","Tuesday","8:00-8:30","15:30-16:00"
3563,"UGRD","M","Term 1 2019","HASS","Wednesday","8:30-9:00","15:30-16:00"
3564,"UGRD","M","Semester 2 2018","BUS","Friday","8:00-8:30","17:30-18:00"
3564,"UGRD","M","Semester 2 2018","BUS","Monday","8:30-9:00","16:00-16:30"
3564,"UGRD","M","Semester 2 2018","BUS","Thursday","8:00-8:30","15:00-15:30"
3564,"UGRD","M","Semester 2 2018","BUS","Tuesday","8:30-9:00","16:00-16:30"
3564,"UGRD","M","Semester 2 2018","BUS","Wednesday","7:00-7:30","16:00-16:30"
3565,"UGRD","M","Term 1 2019","SCI","Friday","8:30-9:00","16:00-16:30"
3565,"UGRD","M","Term 1 2019","SCI","Thursday","7:00-7:30","16:00-16:30"
3565,"UGRD","M","Term 1 2019","SCI","Tuesday","8:30-9:00","17:30-18:00"
3565,"UGRD","M","Term 1 2019","SCI","Wednesday","8:00-8:30","16:00-16:30"
3566,"UGRD","M","Term 1 2019","SEIT","Friday","8:00-8:30","16:30-17:00"
3566,"UGRD","M","Term 1 2019","SEIT","Monday","8:00-8:30","15:30-16:00"
3566,"UGRD","M","Term 1 2019","SEIT","Thursday","8:00-8:30","16:00-16:30"
3566,"UGRD","M","Term 1 2019","SEIT","Tuesday","9:00-9:30","15:30-16:00"
3566,"UGRD","M","Term 1 2019","SEIT","Wednesday","8:00-8:30","15:00-15:30"
3567,"PGRD","M","Semester 1 Canberra 2019","SEIT","Friday","8:30-9:00","16:00-16:30"
3567,"PGRD","M","Semester 1 Canberra 2019","SEIT","Monday","8:00-8:30","16:30-17:00"
3567,"PGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","8:30-9:00","16:00-16:30"
3567,"PGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","7:00-7:30","16:30-17:00"
3568,"PGRD","M","Term 1 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
3568,"PGRD","M","Term 1 2020","SEIT","Wednesday","8:30-9:00","16:00-16:30"
3569,"UGRD","M","Term 1 2020","BUS","Friday","8:00-8:30","16:30-17:00"
3569,"UGRD","M","Term 1 2020","BUS","Monday","7:00-7:30","15:30-16:00"
3569,"UGRD","M","Term 1 2020","BUS","Thursday","8:00-8:30","15:30-16:00"
3569,"UGRD","M","Term 1 2020","BUS","Tuesday","8:30-9:00","16:30-17:00"
3569,"UGRD","M","Term 1 2020","BUS","Wednesday","8:30-9:00","15:30-16:00"
3570,"PGRD","F","Term 1 2020","SEIT","Friday","7:30-8:00","16:00-16:30"
3570,"PGRD","F","Term 1 2020","SEIT","Monday","8:00-8:30","16:30-17:00"
3570,"PGRD","F","Term 1 2020","SEIT","Tuesday","8:30-9:00","16:00-16:30"
3571,"UGRD","M","Term 1 2019","SEIT","Friday","8:00-8:30","15:30-16:00"
3571,"UGRD","M","Term 1 2019","SEIT","Monday","8:00-8:30","16:00-16:30"
3571,"UGRD","M","Term 1 2019","SEIT","Thursday","8:00-8:30","15:30-16:00"
3571,"UGRD","M","Term 1 2019","SEIT","Tuesday","9:30-10:00","16:00-16:30"
3571,"UGRD","M","Term 1 2019","SEIT","Wednesday","9:30-10:00","15:30-16:00"
3572,"UGRD","M","Term 2 2019","SEIT","Friday","8:30-9:00","16:00-16:30"
3572,"UGRD","M","Term 2 2019","SEIT","Monday","8:00-8:30","16:00-16:30"
3572,"UGRD","M","Term 2 2019","SEIT","Thursday","8:30-9:00","16:00-16:30"
3572,"UGRD","M","Term 2 2019","SEIT","Tuesday","8:30-9:00","16:00-16:30"
3572,"UGRD","M","Term 2 2019","SEIT","Wednesday","8:30-9:00","16:00-16:30"
3573,"UGRD","M","Term 3 2019","SEIT","Friday","8:30-9:00","16:00-16:30"
3573,"UGRD","M","Term 3 2019","SEIT","Monday","9:00-9:30","16:00-16:30"
3573,"UGRD","M","Term 3 2019","SEIT","Sunday","8:30-9:00","16:00-16:30"
3573,"UGRD","M","Term 3 2019","SEIT","Thursday","8:00-8:30","16:30-17:00"
3573,"UGRD","M","Term 3 2019","SEIT","Tuesday","8:30-9:00","16:00-16:30"
3573,"UGRD","M","Term 3 2019","SEIT","Wednesday","8:30-9:00","16:00-16:30"
3574,"UGRD","M","Term 1 2020","SEIT","Friday","8:00-8:30","16:30-17:00"
3574,"UGRD","M","Term 1 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
3574,"UGRD","M","Term 1 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
3574,"UGRD","M","Term 1 2020","SEIT","Tuesday","8:00-8:30","15:30-16:00"
3574,"UGRD","M","Term 1 2020","SEIT","Wednesday","8:30-9:00","15:30-16:00"
3575,"UGRD","F","Term 1 2019","BUS","Friday","7:30-8:00","17:00-17:30"
3575,"UGRD","F","Term 1 2019","BUS","Monday","8:00-8:30","16:00-16:30"
3575,"UGRD","F","Term 1 2019","BUS","Thursday","8:30-9:00","16:30-17:00"
3575,"UGRD","F","Term 1 2019","BUS","Tuesday","8:30-9:00","15:30-16:00"
3575,"UGRD","F","Term 1 2019","BUS","Wednesday","8:00-8:30","16:00-16:30"
3576,"PGRD","F","Semester 1 Canberra 2019","SEIT","Monday","8:00-8:30","16:30-17:00"
3577,"UGRD","M","Term 3 2019","SEIT","Friday","8:30-9:00","15:00-15:30"
3577,"UGRD","M","Term 3 2019","SEIT","Monday","8:00-8:30","16:00-16:30"
3577,"UGRD","M","Term 3 2019","SEIT","Thursday","8:30-9:00","17:00-17:30"
3577,"UGRD","M","Term 3 2019","SEIT","Tuesday","8:30-9:00","16:30-17:00"
3577,"UGRD","M","Term 3 2019","SEIT","Wednesday","8:00-8:30","15:00-15:30"
3578,"UGRD","M","Term 1 2020","SCI","Friday","8:00-8:30","17:00-17:30"
3578,"UGRD","M","Term 1 2020","SCI","Monday","8:30-9:00","16:00-16:30"
